postal_code,kode_wilayah_concat,kode_provinsi,kode_kota_kabupaten,kode_kecamatan,kode_kelurahan
45393,3211092003,32,11,9,2003
44185,3205122008,32,5,12,2008
16360,3201202004,32,1,20,2004
44171,3205222006,32,5,22,2006
44192,3205112004,32,5,11,2004
43261,3203272002,32,3,27,2002
40274,3273121002,32,73,12,1002
46382,3207192014,32,7,19,2014
40162,3273071002,32,73,7,1002
41263,3213162008,32,13,16,2008
45372,3211032010,32,11,3,2010
41265,3213102005,32,13,10,2005
46180,3206192007,32,6,19,2007
45473,3210102010,32,10,10,2010
45283,3212102019,32,12,10,2019
40526,3277021005,32,77,2,1005
45372,3211032009,32,11,3,2009
17216,3216012004,32,16,1,2004
41384,3215232010,32,15,23,2010
45190,3209302012,32,9,30,2012
40377,3204132002,32,4,13,2002
43291,3203122017,32,3,12,2017
43265,3203162006,32,3,16,2006
45273,3212132004,32,12,13,2004
43186,3202452005,32,2,45,2005
46385,3207172009,32,7,17,2009
45224,3212162005,32,12,16,2005
44183,3205412006,32,5,41,2006
45155,3209312008,32,9,31,2008
44187,3205392007,32,5,39,2007
45375,3211042001,32,11,4,2001
45266,3212012009,32,12,1,2009
40911,3204462001,32,4,46,2001
16516,3276031009,32,76,3,1009
45361,3211162007,32,11,16,2007
40912,3204372011,32,4,37,2011
44182,3205021014,32,5,2,1014
41356,3215112008,32,15,11,2008
41167,3214052007,32,14,5,2007
45366,3211122003,32,11,12,2003
45375,3211042007,32,11,4,2007
40384,3204362006,32,4,36,2006
45553,3208162005,32,8,16,2005
45575,3208302010,32,8,30,2010
41381,3215172007,32,15,17,2007
46392,3218042006,32,18,4,2006
41266,3213222006,32,13,22,2006
45162,3209242002,32,9,24,2002
43284,3203292003,32,3,29,2003
46391,3218052012,32,18,5,2012
43252,3203112004,32,3,11,2004
44185,3205122003,32,5,12,2003
45226,3212162004,32,12,16,2004
46393,3218012008,32,18,1,2008
45583,3208042003,32,8,4,2003
41165,3214082003,32,14,8,2003
43154,3202312002,32,2,31,2002
41358,3215072003,32,15,7,2003
43357,3202132007,32,2,13,2007
46267,3218072004,32,18,7,2004
46268,3207312004,32,7,31,2004
16611,3201312002,32,1,31,2002
46262,3207062003,32,7,6,2003
45553,3208162015,32,8,16,2015
45225,3212162001,32,12,16,2001
44192,3205112007,32,5,11,2007
46473,3206122002,32,6,12,2002
46476,3206112007,32,6,11,2007
41375,3215142010,32,15,14,2010
16711,3201042002,32,1,4,2002
40386,3204312007,32,4,31,2007
45592,3208212009,32,8,21,2009
44188,3205142009,32,5,14,2009
45173,3209122002,32,9,12,2002
40132,3273021002,32,73,2,1002
45456,3210162005,32,10,16,2005
41116,3214152005,32,14,15,2005
43266,3203182008,32,3,18,2008
45460,3210262002,32,10,26,2002
40911,3204462008,32,4,46,2008
43174,3202072003,32,2,7,2003
43172,3202252004,32,2,25,2004
15146,3671051005,36,71,5,1005
43173,3202372004,32,2,37,2004
43152,3202292004,32,2,29,2004
45581,3208062009,32,8,6,2009
40395,3204252009,32,4,25,2009
46195,3206032010,32,6,3,2010
16611,3201312005,32,1,31,2005
45155,3209312005,32,9,31,2005
45377,3211262001,32,11,26,2001
41373,3215132008,32,15,13,2008
45275,3212272001,32,12,27,2001
45363,3211052008,32,11,5,2008
17621,3216042001,32,16,4,2001
40564,3217122012,32,17,12,2012
45463,3210042007,32,10,4,2007
46471,3206152005,32,6,15,2005
46254,3207132009,32,7,13,2009
45161,3209372004,32,9,37,2004
45371,3211062013,32,11,6,2013
16720,3201242007,32,1,24,2007
43268,3203172019,32,3,17,2019
40394,3204282011,32,4,28,2011
46182,3278051008,32,78,5,1008
46212,3207011004,32,7,1,1004
43253,3203102007,32,3,10,2007
45284,3212092002,32,12,9,2002
16610,3201292007,32,1,29,2007
46254,3207132008,32,7,13,2008
46264,3207082005,32,7,8,2005
16610,3201292010,32,1,29,2010
40563,3217142005,32,17,14,2005
45354,3211202001,32,11,20,2001
40378,3204152002,32,4,15,2002
45280,3212282005,32,12,28,2005
45454,3210112006,32,10,11,2006
46383,3207182012,32,7,18,2012
17340,3216222007,32,16,22,2007
45566,3208152003,32,8,15,2003
43191,3202362005,32,2,36,2005
43172,3202252006,32,2,25,2006
45362,3211112005,32,11,11,2005
44160,3205072004,32,5,7,2004
45154,3209362001,32,9,36,2001
45452,3210132007,32,10,13,2007
44164,3205332010,32,5,33,2010
41281,3213122009,32,13,12,2009
40973,3204392002,32,4,39,2002
16137,3271011014,32,71,1,1014
45464,3210022010,32,10,2,2010
46365,3218102003,32,18,10,2003
45472,3210092012,32,10,9,2012
45190,3209302011,32,9,30,2011
40379,3204162008,32,4,16,2008
46471,3206152006,32,6,15,2006
45353,3211222012,32,11,22,2012
41162,3214042001,32,14,4,2001
16454,3276101003,32,76,10,1003
44178,3205262006,32,5,26,2006
43268,3203172008,32,3,17,2008
46186,3206022010,32,6,2,2010
16452,3276021012,32,76,2,1012
45585,3208252005,32,8,25,2005
45371,3211062005,32,11,6,2005
45271,3212072013,32,12,7,2013
46157,3206372002,32,6,37,2002
46384,3207372003,32,7,37,2003
45574,3208072016,32,8,7,2016
46463,3206272013,32,6,27,2013
46126,3278011005,32,78,1,1005
16967,3201022009,32,1,2,2009
45588,3208282008,32,8,28,2008
43353,3202142003,32,2,14,2003
16340,3201112003,32,1,11,2003
45360,3211152007,32,11,15,2007
16711,3201042013,32,1,4,2013
46262,3207062011,32,7,6,2011
44115,3205422002,32,5,42,2002
45283,3212102008,32,12,10,2008
17320,3216182007,32,16,18,2007
40236,3273171003,32,73,17,1003
44177,3205302006,32,5,30,2006
45392,3211102006,32,11,10,2006
17710,3216132001,32,16,13,2001
41280,3213292002,32,13,29,2002
41352,3215062007,32,15,6,2007
17621,3216042007,32,16,4,2007
45182,3209112008,32,9,11,2008
43154,3202312005,32,2,31,2005
45180,3209012013,32,9,1,2013
43186,3202452003,32,2,45,2003
40142,3273081002,32,73,8,1002
45465,3210012002,32,10,1,2002
44176,3205292002,32,5,29,2002
16840,3201082006,32,1,8,2006
43291,3203122006,32,3,12,2006
45476,3210202007,32,10,20,2007
45280,3212282007,32,12,28,2007
43291,3203122002,32,3,12,2002
41357,3215092007,32,15,9,2007
44163,3205202005,32,5,20,2005
46255,3207102011,32,7,10,2011
46153,3206322002,32,6,32,2002
45455,3210172008,32,10,17,2008
46272,3207142005,32,7,14,2005
43265,3203162004,32,3,16,2004
44160,3205072010,32,5,7,2010
16840,3201082002,32,1,8,2002
43113,3272021001,32,72,2,1001
41270,3213272007,32,13,27,2007
45152,3209222011,32,9,22,2011
41257,3213182010,32,13,18,2010
46195,3206032005,32,6,3,2005
46472,3206142003,32,6,14,2003
44176,3205292010,32,5,29,2010
45582,3208062015,32,8,6,2015
45361,3211162010,32,11,16,2010
45355,3211232002,32,11,23,2002
44189,3205132004,32,5,13,2004
40618,3204072004,32,4,7,2004
16340,3201112006,32,1,11,2006
46473,3206122005,32,6,12,2005
46395,3218032007,32,18,3,2007
44155,3205322002,32,5,32,2002
40616,3273261006,32,73,26,1006
46397,3218082005,32,18,8,2005
41284,3213142006,32,13,14,2006
45468,3210222008,32,10,22,2008
45360,3211152008,32,11,15,2008
40273,3273121007,32,73,12,1007
43192,3202332006,32,2,33,2006
41172,3214102011,32,14,10,2011
43191,3202362001,32,2,36,2001
46190,3278101001,32,78,10,1001
43354,3202182004,32,2,18,2004
41180,3214022008,32,14,2,2008
44181,3205192017,32,5,19,2017
45362,3211112011,32,11,11,2011
45571,3208082026,32,8,8,2026
40394,3204282003,32,4,28,2003
16139,3271011009,32,71,1,1009
40384,3204362004,32,4,36,2004
45160,3209172008,32,9,17,2008
16661,3201352005,32,1,35,2005
40556,3217042001,32,17,4,2001
16432,3276011007,32,76,1,1007
43152,3202292010,32,2,29,2010
45253,3212202013,32,12,20,2013
44162,3205172008,32,5,17,2008
40553,3217082008,32,17,8,2008
46264,3207082009,32,7,8,2009
45163,3209252009,32,9,25,2009
46197,3206222006,32,6,22,2006
43291,3203122010,32,3,12,2010
41386,3215152005,32,15,15,2005
45457,3210142006,32,10,14,2006
41371,3215052008,32,15,5,2008
45371,3211062003,32,11,6,2003
45363,3211052005,32,11,5,2005
46194,3206042011,32,6,4,2011
46273,3207122001,32,7,12,2001
43176,3202262003,32,2,26,2003
45272,3212062008,32,12,6,2008
46175,3206352002,32,6,35,2002
16610,3201291003,32,1,29,1003
16830,3201062008,32,1,6,2008
46475,3206092001,32,6,9,2001
41371,3215052003,32,15,5,2003
45227,3212162014,32,12,16,2014
41283,3213022001,32,13,2,2001
46392,3218042004,32,18,4,2004
45382,3211242005,32,11,24,2005
16820,3201072008,32,1,7,2008
40215,3204262007,32,4,26,2007
45182,3209112003,32,9,11,2003
45592,3208212003,32,8,21,2003
40565,3217152003,32,17,15,2003
41383,3215192004,32,15,19,2004
41375,3215142005,32,15,14,2005
41263,3213162005,32,13,16,2005
45467,3210232011,32,10,23,2011
16110,3201382007,32,1,38,2007
45573,3208312005,32,8,31,2005
43367,3202062010,32,2,6,2010
44181,3205192002,32,5,19,2002
45191,3209052009,32,9,5,2009
43262,3203032002,32,3,3,2002
45595,3208112009,32,8,11,2009
17533,3216112001,32,16,11,2001
40215,3204262005,32,4,26,2005
45457,3210142011,32,10,14,2011
45592,3208212001,32,8,21,2001
43187,3202382001,32,2,38,2001
16660,3201222011,32,1,22,2011
46388,3207162006,32,7,16,2006
45361,3211162009,32,11,16,2009
45275,3212272003,32,12,27,2003
45467,3210232012,32,10,23,2012
41386,3215152009,32,15,15,2009
41350,3215302006,32,15,30,2006
45562,3208172011,32,8,17,2011
45166,3209272004,32,9,27,2004
45393,3211092004,32,11,9,2004
40559,3217022007,32,17,2,2007
16670,3201192005,32,1,19,2005
40564,3217122013,32,17,12,2013
45271,3212072011,32,12,7,2011
40123,3273181002,32,73,18,1002
43266,3203182014,32,3,18,2014
46263,3207072004,32,7,7,2004
16820,3201072006,32,1,7,2006
41360,3215032019,32,15,3,2019
43363,3202042005,32,2,4,2005
44152,3205092002,32,5,9,2002
41175,3214172002,32,14,17,2002
41174,3214092001,32,14,9,2001
45111,3274021002,32,74,2,1002
45311,3211171002,32,11,17,1002
16511,3276031010,32,76,3,1010
45453,3210122008,32,10,12,2008
16132,3271011003,32,71,1,1003
44186,3205382013,32,5,38,2013
17115,3275051002,32,75,5,1002
16330,3201102004,32,1,10,2004
16812,3201172007,32,1,17,2007
45585,3208252007,32,8,25,2007
40552,3217062001,32,17,6,2001
44175,3205272006,32,5,27,2006
16350,3201182014,32,1,18,2014
44153,3205102009,32,5,10,2009
40227,3204092003,32,4,9,2003
16120,3201332010,32,1,33,2010
40293,3273241001,32,73,24,1001
44163,3205202011,32,5,20,2011
40396,3204272002,32,4,27,2002
40921,3204112001,32,4,11,2001
45458,3210152015,32,10,15,2015
40286,3273221002,32,73,22,1002
45462,3210052012,32,10,5,2012
46175,3206352005,32,6,35,2005
46383,3207182015,32,7,18,2015
40254,3273111002,32,73,11,1002
45553,3208162002,32,8,16,2002
45451,3210242001,32,10,24,2001
44171,3205222003,32,5,22,2003
43192,3202332004,32,2,33,2004
43252,3203112005,32,3,11,2005
45457,3210142007,32,10,14,2007
46253,3207092002,32,7,9,2002
45472,3210092001,32,10,9,2001
41373,3215132011,32,15,13,2011
43354,3202182005,32,2,18,2005
43260,3203022011,32,3,2,2011
40287,3204082004,32,4,8,2004
16770,nan,,,,
46186,3206022002,32,6,2,2002
43182,3202422002,32,2,42,2002
41284,3213142007,32,13,14,2007
45559,3208192005,32,8,19,2005
46254,3207132005,32,7,13,2005
43262,3203032005,32,3,3,2005
45511,3208091010,32,8,9,1010
16831,3201092006,32,1,9,2006
45190,3209302005,32,9,30,2005
46156,3206362001,32,6,36,2001
45263,3212032009,32,12,3,2009
41382,3215182011,32,15,18,2011
43179,3202242008,32,2,24,2008
46191,3278071003,32,78,7,1003
45261,3212052011,32,12,5,2011
41256,3213092005,32,13,9,2005
45511,3208091002,32,8,9,1002
45183,3209072006,32,9,7,2006
45354,3211202009,32,11,20,2009
41266,3213222002,32,13,22,2002
16155,3271051008,32,71,5,1008
43253,3203282006,32,3,28,2006
45582,3208242005,32,8,24,2005
40556,3217042002,32,17,4,2002
45582,3208242012,32,8,24,2012
40558,3217052005,32,17,5,2005
40195,3273301003,32,73,30,1003
45591,3208102004,32,8,10,2004
43264,3203142005,32,3,14,2005
44174,3205282009,32,5,28,2009
40381,3204292006,32,4,29,2006
43156,3202272004,32,2,27,2004
43183,3202442001,32,2,44,2001
16164,3271061005,32,71,6,1005
45470,3210082014,32,10,8,2014
45262,3212042004,32,12,4,2004
45453,3210122011,32,10,12,2011
40238,3204442002,32,4,44,2002
46382,3207192006,32,7,19,2006
45188,3209022015,32,9,2,2015
45460,3210262008,32,10,26,2008
41370,3215212002,32,15,21,2002
45463,3210042015,32,10,4,2015
45466,3210032013,32,10,3,2013
16360,3201202009,32,1,20,2009
16963,3201022005,32,1,2,2005
45475,3210192008,32,10,19,2008
45261,3212052008,32,12,5,2008
17610,3216022004,32,16,2,2004
44171,3205222009,32,5,22,2009
45182,3209112006,32,9,11,2006
17218,3216012002,32,16,1,2002
40383,3204352008,32,4,35,2008
45364,3211142008,32,11,14,2008
45274,3212082014,32,12,8,2014
45464,3210022018,32,10,2,2018
16512,3276041003,32,76,4,1003
43286,3203262008,32,3,26,2008
40211,3273151003,32,73,15,1003
41385,3215202004,32,15,20,2004
45141,3274031004,32,74,3,1004
44174,3205282001,32,5,28,2001
40558,3217052004,32,17,5,2004
40972,3204382007,32,4,38,2007
17710,3216132012,32,16,13,2012
16120,3201332005,32,1,33,2005
45184,3209342007,32,9,34,2007
46187,3206012015,32,6,1,2015
16640,3201142001,32,1,14,2001
43170,3202212009,32,2,21,2009
40274,3273121006,32,73,12,1006
43281,3203072003,32,3,7,2003
45172,3209132009,32,9,13,2009
44188,3205142016,32,5,14,2016
45583,3208042005,32,8,4,2005
17610,3216022009,32,16,2,2009
46183,3206172006,32,6,17,2006
40375,3204321008,32,4,32,1008
44166,3205362006,32,5,36,2006
44173,3205252003,32,5,25,2003
45595,3208112011,32,8,11,2011
44151,3205042002,32,5,4,2002
17534,3216092005,32,16,9,2005
43131,3272041002,32,72,4,1002
45414,3210071011,32,10,7,1011
16512,3276091002,32,76,9,1002
46261,3207022003,32,7,2,2003
44181,3205192010,32,5,19,2010
16164,3271061003,32,71,6,1003
45571,3208082005,32,8,8,2005
45171,3209142010,32,9,14,2010
45154,3209362008,32,9,36,2008
16670,3201192003,32,1,19,2003
45161,3209372002,32,9,37,2002
45554,3208122008,32,8,12,2008
40173,3273061003,32,73,6,1003
17610,3216022003,32,16,2,2003
40565,3217152006,32,17,15,2006
41162,3214042014,32,14,4,2014
16841,3201362004,32,1,36,2004
43291,3203122014,32,3,12,2014
45587,3208052007,32,8,5,2007
45150,3209392005,32,9,39,2005
43268,3203172021,32,3,17,2021
46323,3279021002,32,79,2,1002
17214,3216012003,32,16,1,2003
45563,3208202006,32,8,20,2006
16810,3201052001,32,1,5,2001
45371,3211062014,32,11,6,2014
40564,3217122004,32,17,12,2004
44155,3205322003,32,5,32,2003
44182,3205022012,32,5,2,2012
46183,3206172007,32,6,17,2007
45281,3212122003,32,12,12,2003
45165,3209292007,32,9,29,2007
16515,3276041001,32,76,4,1001
45582,3208242009,32,8,24,2009
40391,3217012014,32,17,1,2014
45474,3210212006,32,10,21,2006
43186,3202452007,32,2,45,2007
45189,3209092006,32,9,9,2006
45372,3211032002,32,11,3,2002
44181,3205192006,32,5,19,2006
41263,3213162001,32,13,16,2001
46252,3207112005,32,7,11,2005
45471,3210252008,32,10,25,2008
16125,3271031009,32,71,3,1009
16139,3271011010,32,71,1,1010
41374,3215242012,32,15,24,2012
45552,3208181003,32,8,18,1003
46156,3206362004,32,6,36,2004
44188,3205142006,32,5,14,2006
45365,3211132002,32,11,13,2002
45453,3210122012,32,10,12,2012
45594,3208272004,32,8,27,2004
45182,3209112005,32,9,11,2005
41361,3215272006,32,15,27,2006
46182,3278051007,32,78,5,1007
41253,3213082001,32,13,8,2001
43197,3202402001,32,2,40,2001
16350,3201182003,32,1,18,2003
41175,3214172010,32,14,17,2010
45475,3210192013,32,10,19,2013
45262,3212042005,32,12,4,2005
46263,3207072008,32,7,7,2008
44191,3205062005,32,5,6,2005
45354,3211202006,32,11,20,2006
45516,3208091003,32,8,9,1003
43285,3203042010,32,3,4,2010
41174,3214092008,32,14,9,2008
44162,3205172007,32,5,17,2007
43156,3202272003,32,2,27,2003
41377,3215292008,32,15,29,2008
46258,3207342003,32,7,34,2003
45457,3210142012,32,10,14,2012
45256,3212232008,32,12,23,2008
45185,3209082002,32,9,8,2002
45382,3211242010,32,11,24,2010
40567,3217112006,32,17,11,2006
45272,3212062016,32,12,6,2016
17320,3216182004,32,16,18,2004
43271,3203202012,32,3,20,2012
45172,3209132008,32,9,13,2008
46253,3207092019,32,7,9,2019
44188,3205142013,32,5,14,2013
16650,3201212002,32,1,21,2002
45273,3212132008,32,12,13,2008
17710,3216132006,32,16,13,2006
45190,3209302013,32,9,30,2013
41257,3213182003,32,13,18,2003
40554,3217072009,32,17,7,2009
16820,3201072004,32,1,7,2004
44153,3205102001,32,5,10,2001
43154,3202312004,32,2,31,2004
17710,3216132004,32,16,13,2004
44153,3205102012,32,5,10,2012
43264,3203142001,32,3,14,2001
16841,3201362003,32,1,36,2003
46156,3206362008,32,6,36,2008
46271,3207032001,32,7,3,2001
45466,3210032015,32,10,3,2015
40381,3204292011,32,4,29,2011
43268,3203172003,32,3,17,2003
16711,3201042008,32,1,4,2008
45166,3209272006,32,9,27,2006
45458,3210152013,32,10,15,2013
16670,3201192016,32,1,19,2016
46371,3218062002,32,18,6,2002
46271,3207032002,32,7,3,2002
46464,3206282002,32,6,28,2002
43271,3203202010,32,3,20,2010
40553,3217082009,32,17,8,2009
16680,3201302006,32,1,30,2006
44191,3205062003,32,5,6,2003
44188,3205142010,32,5,14,2010
41164,3214112011,32,14,11,2011
45173,3209122010,32,9,12,2010
43285,3203042007,32,3,4,2007
40384,3204362010,32,4,36,2010
40378,3204152001,32,4,15,2001
44160,3205072007,32,5,7,2007
16811,3201032001,32,1,3,2001
41372,3215162005,32,15,16,2005
43273,3203302011,32,3,30,2011
40563,3217142009,32,17,14,2009
16912,3201011004,32,1,1,1004
46380,3207352009,32,7,35,2009
46187,3206012013,32,6,1,2013
40552,3217062009,32,17,6,2009
46194,3206042001,32,6,4,2001
45470,3210082011,32,10,8,2011
45172,3209132004,32,9,13,2004
16841,3201362009,32,1,36,2009
41287,3213262001,32,13,26,2001
16350,3201182005,32,1,18,2005
41281,3213122012,32,13,12,2012
16340,3201112002,32,1,11,2002
40271,3273121004,32,73,12,1004
16330,3201102007,32,1,10,2007
43365,3202032003,32,2,3,2003
44187,3205392005,32,5,39,2005
45263,3212032006,32,12,3,2006
43280,3203312005,32,3,31,2005
16650,3201212009,32,1,21,2009
41182,3214142005,32,14,14,2005
45468,3210222007,32,10,22,2007
45185,3209082011,32,9,8,2011
45376,3211022007,32,11,2,2007
41382,3215182009,32,15,18,2009
43367,3202062012,32,2,6,2012
40972,3204382009,32,4,38,2009
45168,3209352002,32,9,35,2002
40215,3204262002,32,4,26,2002
40558,3217052008,32,17,5,2008
45254,3212212012,32,12,21,2012
45393,3211092002,32,11,9,2002
45164,3209282003,32,9,28,2003
16620,3201152012,32,1,15,2012
45584,3208292004,32,8,29,2004
45173,3209122011,32,9,12,2011
45612,3209151003,32,9,15,1003
46416,3278061011,32,78,6,1011
46188,3206102003,32,6,10,2003
40384,3204362005,32,4,36,2005
16360,3201202001,32,1,20,2001
46352,3207052001,32,7,5,2001
45171,3209142005,32,9,14,2005
45158,3209182004,32,9,18,2004
41115,3214162011,32,14,16,2011
17320,3216182008,32,16,18,2008
43171,3202082004,32,2,8,2004
43182,3202422003,32,2,42,2003
44171,3205222007,32,5,22,2007
46214,3207011003,32,7,1,1003
40513,3277031002,32,77,3,1002
45189,3209092010,32,9,9,2010
46262,3207062006,32,7,6,2006
40567,3217112007,32,17,11,2007
45456,3210162018,32,10,16,2018
41259,3213132009,32,13,13,2009
45264,3212252004,32,12,25,2004
45182,3209112009,32,9,11,2009
16650,3201212001,32,1,21,2001
46190,3278101004,32,78,10,1004
16641,3201392008,32,1,39,2008
46111,3278031003,32,78,3,1003
45561,3208012007,32,8,1,2007
40296,3273291003,32,73,29,1003
44181,3205192014,32,5,19,2014
41271,3213042007,32,13,4,2007
16152,3271051002,32,71,5,1002
41162,3214042006,32,14,4,2006
45581,3208062011,32,8,6,2011
45183,3209072004,32,9,7,2004
45354,3211202002,32,11,20,2002
45273,3212132010,32,12,13,2010
44186,3205382014,32,5,38,2014
45265,3212022001,32,12,2,2001
45258,3212172006,32,12,17,2006
43284,3203292009,32,3,29,2009
40238,3204442004,32,4,44,2004
45313,3211171001,32,11,17,1001
43176,3202262006,32,2,26,2006
40111,3273191001,32,73,19,1001
44161,3205082002,32,5,8,2002
43368,3202192002,32,2,19,2002
40266,3273211001,32,73,21,1001
44162,3205172001,32,5,17,2001
45157,3209232002,32,9,23,2002
41151,3214122003,32,14,12,2003
45454,3210112004,32,10,11,2004
46393,3218012005,32,18,1,2005
46184,3206162001,32,6,16,2001
45373,3211012005,32,11,1,2005
46385,3207172006,32,7,17,2006
45457,3210142003,32,10,14,2003
46332,3279031004,32,79,3,1004
17213,3216012005,32,16,1,2005
45321,3211182012,32,11,18,2012
44169,3205352001,32,5,35,2001
45466,3210032002,32,10,3,2002
46155,3206332005,32,6,33,2005
45158,3209182005,32,9,18,2005
41164,3214112008,32,14,11,2008
44160,3205072009,32,5,7,2009
17330,3216212004,32,16,21,2004
45595,3208112005,32,8,11,2005
43157,3202102003,32,2,10,2003
41386,3215152006,32,15,15,2006
44161,3205082008,32,5,8,2008
41283,3213022003,32,13,2,2003
43285,3203042005,32,3,4,2005
43357,3202132008,32,2,13,2008
41257,3213182006,32,13,18,2006
45264,3212252005,32,12,25,2005
41165,3214082013,32,14,8,2013
44165,3205312001,32,5,31,2001
40287,3204082001,32,4,8,2001
46465,3206302001,32,6,30,2001
40116,3273091002,32,73,9,1002
46474,3206132009,32,6,13,2009
45352,3211212009,32,11,21,2009
45586,3208032001,32,8,3,2001
46265,3207332004,32,7,33,2004
16840,3201082003,32,1,8,2003
45150,3209392003,32,9,39,2003
44175,3205272008,32,5,27,2008
45553,3208162011,32,8,16,2011
16660,3201222009,32,1,22,2009
41165,3214082005,32,14,8,2005
45375,3211042005,32,11,4,2005
45553,3208122015,32,8,12,2015
46386,3207302006,32,7,30,2006
45194,3209332002,32,9,33,2002
40385,3204302007,32,4,30,2007
45173,3209122001,32,9,12,2001
40914,3204372019,32,4,37,2019
41314,3215261003,32,15,26,1003
17535,3216102007,32,16,10,2007
41180,3214022004,32,14,2,2004
